SITE|STONE|INSCRIPTIO|READING|EXPAND_ID|EXPANSION|TRANSLATIO
TGENE|1|1|1|2|BENDACHT DIE FOR ANMAIN SCANDLAN|The blessing of of God upon the soul of Scandlan.
TGENE|1|1|2|1|BENDACHT DIE FOR ANMAIN SCANDLAN|
TGENE|2|1|1|1|OROIT AR SCANDLAN|
TGENE|2|1|2|1|OROIT AR SCA{N}DLAN|
TGONY|1|1|1|1|NONNITA ERCILIVI RICATI TRIS FILI ERCILINGI|[the stone] of Nonnita (PN), Ercili[v]us(PN), [and] of Ricatus(PN), three children of Ercilingus(PN).
TGONY|1|1|2|1|NONNITA ERCILIVI RICATI TRIS FILI ERCILINGI|n/a
TGONY|1|1|2|2|NONNITA ERCILIVI RICATI TRIS FILI ERCILINGI|(Memorial of) Nonnita(PN), Ercilivus(PN), Ricatus(PN), three children of Ercilingus(PN).
THILL|1|1|1|1|[--IUMI--]|n/a
THILL|1|1|2|1|[..]IUM[..]PI|n/a
THOTO|1|1|1|1|VEDDELLEMETTO MUCI LOGIDDEAS AVVI MUNICCONA|
TIHIL|1|1|1|1|OROIT DO OGAIN|
TIHIL|2|1|1|1|--]INND[--|
TINAH|1|1|1|1|CI[--]LA MAQ[Q]I [--]BAGNI|n/a
TINAH|1|2|1|1|AMN VURUDDRANN MAQ[I] DOLIGENN|n/a
TINAH|2|1|1|1|AMN TEGANN MAC DEGLANN|n/a
TIRPH|1|1|1|1|TEGERNACUS FILIUS MARTI HIC IACIT|Tegernacus (PN), son of Marti(us) (PN), lies here
TIRPH|1|1|2|1|TEGERNACUS FILIUS MARTI HIC IACIT|Tegernacus (PN), son of Martius (PN), lies here
TIRPH|1|1|3|1|TEGERNACUS FILIUS MARTI HIC IACIT|n/a
TIRPH|1|1|4|1|TEGERNACUS FILIUS MARII HIC IACIT|Teyrnoc (PN), the son of Mar (PN) or Marius (PN), here lies
TIRPH|1|1|5|1|TEGERNACUS FILIUS MARTI HIC IACIT|n/a
TIRPH|1|1|6|1|TEGERNACUS FILIUS MARTI HIC IACIT|n/a
TIRPH|1|2|1|1|TEGE[--|n/a
TISAR|1|1|1|1|OROIT DO BRAN|
TLGMO|1|1|1|1|MAQIL ASPOG BENEDICAT MAC DE|May the son of God bless Bishop Maqil (PN).
TMINE|1|1|1|1|MUCOI MUCC[I]|
TMINE|1|1|2|1|MUCOI MUCC[i]|
TMOUN|1|1|1|1|NETTACU[NAS]|n/a
TNTGL|1|1|1|1|AELRIAT : FECIT HANC CRUCEM PRO ANIMA SUA|n/a
TNTGL|1|1|2|1|[AELNA]T + FECIT HANC CRUCEM PRO ANIMA SUA|Aelnat (PN) + made this cross for his own soul.
TNTGL|1|1|3|1|AELNAT + FECIT HA[N]C CRUCEM P[RO] A[N]IMA SU[A]|Aelnat made this cross for the benefit of his soul
TNTGL|1|2|1|1|MATHEUS MARCUS LUCAS IOHA|n/a
TNTGL|1|2|2|1|[MATHEUS MARCUS LUCA]S IO[H~]|n/a
TNTGL|1|2|3|1|MATHEUS MARCVS LUCAS IOH[ANNES]|Matthew (PN), Mark (PN), Luke (PN), John (PN)
TNTIS|1|1|1|1|PATERN[--] COLIAVI FICIT ARTOGNOU COL[I] FICIT|n/a
TNTIS|1|1|2|1|PATER COLI AVI FICIT ARTOGNOU COL[I] FICIT|Artognou(PN), father of a descendant of Coll(PN) has had this made.
TNTIS|1|2|1|1|--][.]AXE[--|n/a
TNTIS|1|2|1|2|--][.]AXC[--|n/a
TOOCU|1|1|1|1|DOMOKI|n/a
TOURP|1|1|1|1|CAELRACAND|n/a
TOURP|2|1|1|1|FIDLAER|n/a
TOURP|3|1|1|1|FINDLU|n/a
TOURP|4|1|1|1|AUR[--|n/a
TOURP|5|1|1|1|OR AR AEDLAC|n/a
TOURP|6|1|1|1|BAEDAN|n/a
TOURP|7|1|1|1|ARTUIR|n/a
TOURP|8|1|1|1|[--]|n/a
TOURP|8|1|2|1|[--] BIORANAIN LAIS DERNAD IN LIE|n/a
TOURP|9|1|1|1|DOMNIC[--|n/a
TOURP|9|1|2|1|DOMNIC|n/a
TOURP|10|1|1|1|--]AC[--|n/a
TOURP|11|1|1|1|HEU[--|n/a
TOURP|12|1|1|1|FORF[--|n/a
TOURP|12|1|1|2|FORS[--|n/a
TOURP|13|1|1|1|SOADBAR|n/a
TOURP|14|1|1|1|SOERLECH|n/a
TOURP|15|1|1|1|--]TO[--|n/a
TOURP|16|1|1|1|--]EC[--|n/a
TOURP|17|1|1|1|--]ERL[EM][--|n/a
TOURP|18|1|1|1|CO[--|n/a
TOURP|19|1|1|1|--]LETHO|n/a
TOURP|20|1|1|1|BANDR[--|n/a
TOURP|21|1|1|1|DUNA[--|n/a
TOURP|22|1|1|1|--][DIE][--|n/a
TOURP|23|1|1|1|CUMMENE LADCEN|n/a
TOURP|24|1|1|1|FLAND|n/a
TOURP|25|1|1|1|CONCL[--|n/a
TOURP|26|1|1|1|DONGUS|n/a
TOURP|27|1|1|1|--]ALE|n/a
TOURP|28|1|1|1|[--]|n/a
TOURP|29|1|1|1|[--]|n/a
TOURP|30|1|1|1|[--]|n/a
TOURP|31|1|1|1|[--]|n/a
TPBNN|1|1|1|1|OROIT AR MAINACH|
TPBNN|1|1|2|1|OROIT AR MAINACH|
TPBNN|2|1|1|1|CARI|
TPBNN|2|1|2|1|CARI|
TPBNN|3|1|1|1|OROIT  DO  DO[--]THIN|
TRALE|1|1|1|1|BASIGWB[--|n/a
TRAWS|1|1|1|1|n/a|n/a
TRAWS|1|1|2|1|PORIVS HIC IN TVMVLO IACIT HOMO PIANVS FVIT|n/a
TRAWS|1|1|3|1|PORIVS HIC IN TVMVLO IACIT HOMO PIANVS FVIT|n/a
TRAWS|1|1|4|1|PORIVS HIC IN TVMVLO IACIT HOMO PIANVS FVIT|n/a
TRAWS|1|1|5|1|PORIVS HIC IN TVMVLO IACIT HOMO PLANVS FVIT|n/a
TRAWS|1|1|6|1|PORIVS HIC IN TVMVLO IACIT HOMO PLANVS FVIT|n/a
TRAWS|1|1|7|1|PORIVS HIC IN TVMVLO IACIT HOMO [X]PIANVS FVIT|n/a
TRAWS|1|1|8|1|PORIVS HIC IN TVMVLO IACIT HOMO PLANVS FVIT|Porius (PN) lies here in the tomb.  He was a plain man.
TRAWS|1|1|9|1|PORIVS HIC IN TVMVLO IACIT HOMO [X]PIANVS FVIT|Porius (PN) ........ He was a Christian person
TRLLW|1|1|1|1|CUNCAENNI(?) FI(?)  ILFFETO|n/a
TRLLW|1|1|2|1|CVNACENNIVI ILVVETO|n/a
TRLLW|1|1|3|1|CVNACENNIVI ILVVETO|(The stone) of Cunacennivus Ilvveto(s) (PN).
TRLLW|1|1|4|1|CUNACENNI VIILVVETO|n/a
TRLLW|1|2|1|1|CVNOCENNI FILIVS CVNOCENI HIC IACIT|n/a
TRLLW|1|2|2|1|CVNOCENNI FILIVS CVNOCENI HIC IACIT|n/a
TRLLW|1|2|3|1|CVNOCENNI FILIVS CVNOGENI HIC IACIT|(The stone) of Cunocennius (PN), son of Cunogenus (PN). He lies here.
TRLLW|1|2|4|1|CVNOCENNI FILIVS CVNOCENI HIC IACIT|Here lieth (the body) of Cynghen (PN) the son of Cynghen (PN)
TRSCO|1|1|1|1|--]THI FILI [--]COB|n/a
TRSCO|1|1|2|1|--]THI FILI [--]COCI|n/a
TRSCO|1|1|3|1|--]THI FILI [--]COGI|(Grave, or monument) of ...thus(PN), of the son of ...cogus(PN).
TRSCO|1|1|4|1|--]HI FILI [--]COBI|[the stone] of [--]hus (PN), son of [--co]bus (PN).
TRSCO|1|1|5|1|--]THI FILI COLINI|n/a
TRVNG|1|1|1|1|[-- FILIVS NEMIANVS]|n/a
TRVNG|1|1|2|1|[-- FILIVS NEMIANVS]|n/a
TRVNG|1|1|3|1|NL[.]L[I.]TRC NEMIAVS|[--] Nemiavs(PN).
TRVNG|1|1|4|1|"N[--] [FILI IC] | NEMIANVS"|n/a
TRWSF|1|1|1|1|[RI]GELLA HI[C IACIT] FILIA TVN[E]CC[ATOS]|Rigella (PN) lies here, the daughter of Tunccetatocus (PN).
TSLTN|1|1|1|1|AGURED|n/a
TSLTN|1|1|2|1|AEGURED|n/a
TSLTN|1|1|3|1|[..GU.E]|n/a
TSLTN|1|1|4|1|AEGVRED|n/a
TUAM|1|1|1|1|OROIT DO COBTHACH MAC [--|
TUAM|2|1|1|1|+OROIT DO THAIRDELBUCH : UCHONCHUBAIR : DOND RIG OCUS DO [B]RAFLATH U SIN[--]DO RIGNE I[N] SAETHAR SO|A prayer for Toirdelbach o Conchoboir and for [B]raflath o Sin [or Sir] who did this work.
TUAM|2|1|2|1|[OR] DO THOIRDELBUCH UI CH[ON]CHUBUIR DONT [--]ARLATH S INDE[RN]ADINSAE[--|Prayer for Turlough O'Connor for the...of Iarleth by whom was made
TUAM|2|2|1|1|+OROIT DO AED UOSSIN : DOND ABBAID IC A NDERNAD|A prayer for Aed o Oissin, for the abbot [at whose house it was done]
TUAM|2|2|2|1|[OR DO] U OSSIN DOND ABBAID {LASA NDE]RN[AD]|Prayer for the O Hossin, for the Abbot, by whom was made
TUAMG|1|1|1|1|DORCHIDE|n/a
TUAMG|1|1|2|1|CO[S/R]HIDE|n/a
TULLA|1|1|2|1|CASEGNI MAQI[--|
TULYS|1|1|1|1|[IHS] XPS|n/a
TULYS|1|1|1|2|[IESUS] CHRISTUS|n/a
TULYS|1|2|1|1|QUICUMQUAE HUNC TITULUM LEGERIT ORAT PRO BERECHTUINE|n/a
TULYS|1|2|2|1|QUICUMQUAE HUNC TITULUM LEGERIT ORAT PRO BERECHTUINE|Whoever will have read this inscription, let her/him pray for Berechtuine(PN).
TULYS|2|1|1|1|[.][--]PORA[.][--]ESCUNT[.][--]S[T~]SCR[--]|n/a
TULYS|3|1|1|1|--][.]ANT[--][.E]D~|n/a
TULYS|4|1|1|1|--][..E]S[..][--][T]ATIS TU[D][--|n/a
TULYS|5|1|1|1|--][C]ES[..B/D/O][--|n/a
TVRRK|1|1|1|1|[--]BELIE[--]ASDI[--]NDA|n/a
TVST1|1|1|1|1|NEPRANI FILI CONBEVI|n/a
TVST1|1|1|2|1|NEPRANI FILI CONBEVI|[the stone] of Nepranus (PN), son of Conbevus (PN).
TVST2|1|1|1|1|SABINI FILI MACCODECHETI|n/a
TVST2|1|1|2|1|SA[B]INI FILI MACCODECHETI|[the stone] of Sa[b]inus (PN), son of Maccodechetus (PN)
TVST3|1|1|1|1|ENABARR|n/a
TVST3|1|1|2|1|[--]|n/a
TVST3|1|2|1|1|DOBVNNI FABRI FILII ENABARRI|n/a
TVST3|1|2|2|1|DOBVNNI [--] FABRI [F]ILI[I] [E]NABARRI[.]|[the stone] of Dobunnus (PN) the smith, son of Enabarrus (PN)
TVST4|1|1|1|1|IN DOLE[--] CONDITOR [--] PRESTETAM [--]|n/a
TVST4|1|2|1|1|[--]INDI SUB IACET INTUS|[--] within lies [--] under [--].
TVST4|2|1|1|1|[--]HI[C] [--]FRIDUS SITUS EST [--]US|[--] here is buried [--]fridus(PN).
TWINT|1|1|1|1|[--]|n/a
TWYFO|1|1|1|1|OROIT AR TUATHGAIL LAS DERNATH IN CHROSSA|A prayer for Tuathgal under whose auspices this cross was made.
TWYFO|1|1|2|1|OROIT AR TUATHGAIL LAS DERNATH IN CHROSSA|A prayer for Tuathgail who had this cross made.
TWYN1|1|1|1|1|PASCENT|(PN)
TWYN1|1|1|2|1|PASCENT|(PN)
TWYN1|1|1|3|1|PASCENT[I]|(The stone) of Pascentius (PN).
UNPR1|1|1|1|1|FRATRES ORENT PRO NOBIS OGRECHU ET UGEN|n/a
VAENR|1|1|1|1|+IN NOMINE DI SUMI FILUS|n/a
VAENR|1|1|2|1|IN NOMINE DI SUMI [F]ILUS|n/a
VAENR|1|1|3|1|IN NOMINE D[E]I SUM[M]I [--]ILUS|In the Name of God Most High  ...ilus (?set up this cross) (PN).
VRTOU|1|1|1|1|"OBSECRO UT NULLA | MANUS VIOLET PIA IU | [RA S]EPULCHRI DONEC P(ER)SO | [NNET ANGE]LICA VOX AB ARCHE | [CAELI HIC] REQUIESCIT BO | [NAE MEMORIAE--]"|n/a
VSCHE|1|1|1|1|GENNOVEUS HIC [REQUIESCIT]|n/a
VSCHE|2|1|1|1|[RE]QUIISCIT|n/a
WHFLD|1|1|1|1|ALATTO CELI BATTIGNI|n/a
WHFLD|1|1|2|1|ALATTO CELI BATTIGQI|n/a
WHFLD|2|1|1|1|GOSOCTEAS MOSAC MAKINI|n/a
WHFLD|2|1|2|1|GOSOCTEAS MOSAC MA[KEA]NI|n/a
WHFLD|3|1|1|1|NOCATI MAQI MAQIREC[--] MAQI MUCOI UDDAMI|n/a
WHFLD|4|1|1|1|L[A]G[O]BB[--] MUCO TUCACAC|n/a
WHFLD|4|1|2|1|MUCO TUCACAC|n/a
WHFLD|5|1|1|1|QAM[--]ROMACULLO|n/a
WHFLD|5|1|2|1|QAM[--]ROMCULLO|n/a
WHISL|1|1|1|1|CORCRAIN FOG|n/a
WHSTL|1|1|1|1|[..]N[...]A[--]|n/a
WINDG|1|1|1|1|MODDAGN[I] MAQI GATTAGN[I] MUCOI LUGUNI|n/a
WINDG|2|1|1|1|[--]|n/a
WLTNW|1|1|1|1|alpha omega IHC XPC|n/a
WLTWN|1|1|1|1|VAILATHI FILI VROCHANI|n/a
WLTWN|1|1|2|1|VAILATHI  FILI VROCHANI|[the stone] of Vailathus(PN), son of Vrochanus(PN).
WLTWN|1|1|3|1|VAILATHI  FILI VROCHANI|Of Vailathus(PN) of the son of Vrochanus(PN).
WNESS|1|1|1|1|--]NARR|n/a
WNESS|1|1|2|1|RAQQ[--|n/a
WNSFD|1|1|1|1|[--]S [--]CARANACI NEPVS|n/a
WNSFD|1|1|2|1|CARATACI NEPVS|[the stone of] the descendent of Caratacus(PN).
WNSFD|1|1|3|1|CARATACI NEPVS|grandson/immediate descendant of Caratacus(PN).
WPITD|1|1|1|1|CRVX MEUROC|n/a
WPITD|1|1|2|1|[--]|n/a
WRHAM|1|1|1|1|VIDCVMI FILI VIDAR|Vidcvmi (PN) [son of] Vidar (PN)
WRHAM|2|1|1|1|IUONA[--] FILIUS IUI[--|n/a
WRHAM|2|1|2|1|IUDNNE[-- FILI QUI[--|Iudnne[-- (PN) [son of] Qui[-- (PN)
WRHAM|3|1|1|1|CATTUG C [FI]LIUS GIDEO|n/a
WRHAM|3|1|2|1|"CATGUG:C[-- | [FI]LIUS:GIDEO"|n/a
WRHAM|4|1|1|1|ENIEL F[--] AUPRIT I[--]|n/a
WRHAM|4|1|2|1|[D]ENIEL FI[LIUS] [A]UPRIT IA[CIT]|n/a
WRHAM|5|1|1|1|GONGORIE|n/a
WRHAM|5|1|2|1|GONGORIE|of Gongorie (PN)
WRXTR|1|1|1|1|CVNORIX MACVS MAQVI COLINE|Cunorix (PN) son of Maqui Coline (PN)
WVALE|1|1|1|1|LATINI IC IACIT FILIUS MAGARI|n/a
WVALE|1|1|2|1|LATINI IC IACIT FILIUS MA[...]RI|[the stone] of Latinus(PN); here lies the son of Ma[--](PN).
WVALE|1|1|2|2|LATINI IC IACIT FILIUS MA[...]RI|[the body] of Latinus(PN) lies here, son of Ma[--](PN).
WVALE|1|1|3|1|LATINI IC IACIT FILIUS MACARI|Of Latinus(PN) here lies, the son of Macari(PN).
WVALE|1|2|1|1|LA[TI]NI|n/a
WVALE|1|2|2|1|[--]NI|n/a
WVALE|1|2|3|1|LATINI|Latini(PN)
YFLL1|1|1|1|1|DERVACI FILIVS IVSTI IC IACIT|n/a
YFLL1|1|1|2|1|DERVACI FILIVS IVSTI IC IACIT|n/a
YFLL1|1|1|3|1|DERVACI FILIVS IVSTI [H]IC IACIT|(The stone) of Dervacus (PN), son of Justus (PN).  He lies here.
YFLL1|1|1|4|1|DERVACI FILIVS IVSTI IC IACIT|the burial place of Dervac (PN): here lies the son of Justus (PN).
YFLL2|1|1|1|1|GLUVOC[I]|n/a
YFLL2|1|1|2|1|GLUVOCA[--] I[--|(? The stone) of Gluvoca... (PN).
YFLL2|1|1|3|1|GLUVOCA|n/a
YGYNL|1|1|1|1|ADIVNE|Adivne (PN).
YGYNL|1|1|2|1|ADIVNE|n/a
YGYNL|1|1|3|1|ADIVNE|(The stone) of Aduina (?)(PN), or `Adiune (PN)lies here'.
YGYNL|1|1|3|2|ADIVNE|Aduine (PN) (lies here)
YGYNL|2|1|1|1|HIC IACIT|n/a
YGYNL|2|1|2|1|HIC IACIT|n/a
YGYNL|2|1|3|1|HIC IACIT|He (or she) lies here
YLMPN|1|1|1|1|GOREVS|n/a
YLMPN|1|1|2|1|GOREVS|Gorevs(PN).
YLMPN|1|1|3|1|GOREVS|Gorevs(PN).
